implementer g / implemented f,topological_rank,topological_layer,scc,scc_size,{1},{2},"{1,1}",{3},"{1,1,1}",{4},"{1,1,1,1}",{5},{6},"{2,1}","{2,2}","{3,1}","{2,1,1}","{3,2}","{2,2,1}","{3,3}","{2,1,1,1}","{2,2,2}","{4,1}","{2,2,1,1}","{4,2}","{2,2,2,1}","{4,3}","{2,2,2,2}","{5,1}","{4,4}","{5,2}","{5,3}","{5,4}","{5,5}","{6,1}","{6,2}","{6,3}","{6,4}","{6,5}","{6,6}","{3,1,1}","{3,2,1}","{3,2,2}","{3,3,1}","{3,3,2}","{3,3,3}","{3,1,1,1}","{4,1,1}","{3,2,1,1}","{4,2,1}","{3,2,2,1}","{4,2,2}","{3,2,2,2}","{4,3,1}","{3,3,1,1}","{4,3,2}","{3,3,2,1}","{4,4,1}","{3,3,2,2}","{3,3,3,1}","{3,3,3,2}","{4,3,3}","{4,4,2}","{4,4,3}","{4,4,4}","{5,1,1}","{5,2,1}","{5,2,2}","{5,3,1}","{5,3,2}","{3,3,3,3}","{4,1,1,1}","{5,4,1}","{5,3,3}","{5,4,2}","{4,2,1,1}","{5,5,1}","{5,4,3}","{4,2,2,1}","{5,5,2}","{5,4,4}","{5,5,3}","{4,3,1,1}","{4,2,2,2}","{5,5,4}","{4,3,2,1}","{4,3,2,2}","{5,5,5}","{4,3,3,1}","{4,4,1,1}","{4,3,3,2}","{4,4,2,1}","{4,3,3,3}","{4,4,2,2}","{4,4,3,1}","{4,4,3,2}","{4,4,4,1}","{4,4,3,3}","{4,4,4,2}","{4,4,4,3}","{4,4,4,4}"
"{2,1,1,1}",17,12,42,1,inf,1.000000000000000,2.000000000000000,0.630929753571457,1.261859507142915,0.500000000000000,1.000000000000000,0.430676558073393,0.386852807234542,1.000000000000000,0.849524990019816,0.630929753571457,1.000000000000000,0.629287901993599,0.841232409503174,0.574709927884451,1.000000000000000,0.753940560887133,0.500000000000000,0.829464339149699,0.500000000000000,0.744811853176803,0.495693842333413,0.690951361697128,0.430676558073393,0.466016442571644,0.430676558073393,0.430665941728907,0.425151672684198,0.406101993163646,0.386852807234542,0.386852807234542,0.386852807234542,0.386595831951437,0.380858708684055,0.367394078263359,0.630929753571457,0.629251125974589,0.620749608053240,0.574497821744082,0.567560809169893,0.535990592605997,0.630929753571457,0.500000000000000,0.629211290367794,0.500000000000000,0.620274657198973,0.500000000000000,0.605648283248930,0.495685515444507,0.574274135799365,0.494963335444368,0.567163244771983,0.465999411417069,0.558852566819713,0.535620249263441,0.529537510781990,0.485644826974867,0.465273352598966,0.459324939415558,0.442099350012193,0.430676558073393,0.430676558073393,0.430676558073393,0.430665941654874,0.430665599836814,0.508553646475441,0.500000000000000,0.425149988973395,0.430470124717383,0.425027191293950,0.500000000000000,0.406099579877198,0.423448937706669,0.500000000000000,0.405979479397689,0.415768387917194,0.404825674164173,0.495677078458223,0.500000000000000,0.399821574829970,0.494948833471774,0.493974524732476,0.388646441183216,0.485587046022604,0.465982196287079,0.483873968355526,0.465251568312085,0.473874529460880,0.464423878340885,0.459283847188409,0.458197315713911,0.442060940529025,0.451886011760932,0.441187531335443,0.436486414852699,0.424762495009908
"{2,2,2}",18,13,23,1,inf,1.000000000000000,1.584962500721156,0.630929753571457,1.000000000000000,0.500000000000000,0.792481250360578,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,0.792481250360578,1.000000000000000,0.500000000000000,0.792481250360578,0.500000000000000,0.792481250360578,0.500000000000000,0.792481250360578,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.630929753571457,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{4,1}",19,14,13,1,inf,2.000000000000000,1.000000000000000,1.261859507142915,0.630929753571457,1.000000000000000,0.500000000000000,0.861353116146786,0.773705614469083,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,0.955903394443298,0.630929753571457,0.882279159734480,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.890737795970350,0.500000000000000,0.823080988963268,0.500000000000000,0.861353116146786,0.772907804780652,0.827039654972847,0.773848898465303,0.732480812694825,0.698794939723103,0.773705614469083,0.767167312241930,0.731385410300803,0.698300622531447,0.670242748450148,0.646067521667283,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.627798487053214,0.629639032800686,0.619839098179966,0.609089767923819,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630390263720331,0.500000000000000,0.500000000000000,0.630929753571457,0.621539545728230,0.624359908841282,0.500000000000000,0.630929753571457,0.610930117700059,0.500000000000000,0.615884679939964,0.598861396852688,0.600635696303788,0.500000000000000,0.500000000000000,0.588066282446532,0.500000000000000,0.500000000000000,0.577191045123886,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{2,2,1,1}",20,14,43,1,inf,1.000000000000000,2.000000000000000,0.630929753571457,1.261859507142915,0.500000000000000,1.000000000000000,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.908809936419733,0.500000000000000,1.000000000000000,0.500000000000000,0.896142658286215,0.500000000000000,0.829464339149699,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630429131388651,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.608970590575057,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{4,2}",21,15,14,1,inf,2.000000000000000,1.000000000000000,1.261859507142915,0.630929753571457,1.000000000000000,0.500000000000000,0.861353116146786,0.773705614469083,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,0.987636115347647,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.920617056397603,0.500000000000000,0.861353116146786,0.858773013003835,0.861353116146786,0.849434053091448,0.805867204817224,0.765369251927931,0.773705614469083,0.773705614469083,0.773705614469083,0.757558233663179,0.728711809358994,0.700401262858250,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{2,2,2,1}",22,15,44,1,inf,1.000000000000000,2.000000000000000,0.630929753571457,1.261859507142915,0.500000000000000,1.000000000000000,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.925099455769635,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.630929753571457,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{4,3}",23,16,15,1,inf,2.000000000000000,1.000000000000000,1.261859507142914,0.630929753571457,1.000000000000000,0.500000000000000,0.861353116146786,0.773705614469083,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.861353116146786,0.928610186809396,0.861353116146786,0.861353116146786,0.857564301709556,0.816116622501307,0.773705614469083,0.773705614469083,0.773705614469083,0.773705614469083,0.768284005186349,0.740103969793249,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{2,2,2,2}",24,16,45,1,inf,1.000000000000000,2.000000000000000,0.630929753571457,1.261859507142915,0.500000000000000,1.000000000000000,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.630929753571457,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{5,1}",25,17,17,1,inf,2.321928094887362,1.000000000000000,1.464973520717927,0.630929753571457,1.160964047443681,0.500000000000000,1.000000000000000,0.898244401703927,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,0.991656543524561,0.630929753571457,0.940828749396751,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.952590334846789,0.500000000000000,0.891703108310732,0.500000000000000,1.000000000000000,0.844793980709573,0.906326049371892,0.848879803557205,0.806650408713296,0.772907804780652,0.898244401703927,0.859897510068549,0.811233526494147,0.774324445200649,0.744608187891719,0.719626532604129,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630867160431052,0.627890643365912,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.628827776379919,0.500000000000000,0.630661789281266,0.623026307966164,0.624360454211776,0.500000000000000,0.500000000000000,0.616578608578943,0.500000000000000,0.500000000000000,0.609089767923819,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{4,4}",26,18,16,1,inf,2.000000000000000,1.000000000000000,1.261859507142915,0.630929753571457,1.000000000000000,0.500000000000000,0.861353116146786,0.773705614469083,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.861353116146786,1.000000000000000,0.861353116146786,0.861353116146786,0.861353116146786,0.861353116146786,0.773705614469083,0.773705614469083,0.773705614469083,0.773705614469083,0.773705614469083,0.773705614469083,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{5,2}",27,19,18,1,inf,2.321928094887362,1.000000000000000,1.464973520717927,0.630929753571457,1.160964047443681,0.500000000000000,1.000000000000000,0.898244401703927,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,0.981939062471349,0.500000000000000,1.000000000000000,0.931504743979750,1.000000000000000,0.934775438529813,0.885471401636938,0.844908026732951,0.898244401703927,0.898244401703927,0.882705528469677,0.843867432616581,0.809793169714592,0.780030403014164,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{5,3}",28,20,19,16,inf,2.321928094887362,1.000000000000000,1.464973520717927,0.630929753571457,1.160964047443681,0.500000000000000,1.000000000000000,0.898244401703927,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.993796337907608,1.000000000000000,1.000000000000000,0.945869144401211,0.899764480712223,0.898244401703927,0.898244401703927,0.898244401703927,0.891472491608874,0.857807979330936,0.824535344305315,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{5,4}",29,20,19,16,inf,2.321928094887362,1.000000000000000,1.464973520717927,0.630929753571457,1.160964047443681,0.500000000000000,1.000000000000000,0.898244401703927,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.948999980621412,0.898244401703927,0.898244401703927,0.898244401703927,0.898244401703927,0.895811868483668,0.862701352000093,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{5,5}",30,20,19,16,inf,2.321928094887362,1.000000000000000,1.464973520717927,0.630929753571457,1.160964047443681,0.500000000000000,1.000000000000000,0.898244401703927,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.898244401703927,0.898244401703927,0.898244401703927,0.898244401703927,0.898244401703927,0.898244401703927,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{6,1}",31,20,19,16,inf,2.584962500721156,1.000000000000000,1.630929753571457,0.630929753571457,1.292481250360578,0.500000000000000,1.113282752559378,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,0.972932504254368,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.983107158618703,0.500000000000000,0.934299884289040,0.500000000000000,1.000000000000000,0.892530643686775,0.951455143795782,0.897931850675071,0.857549805805208,0.825065726816551,1.000000000000000,0.916100729014088,0.864944203081696,0.827524663301124,0.797761829695814,0.772907804780652,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630567180562540,0.630844090977799,0.500000000000000,0.500000000000000,0.628242461768374,0.500000000000000,0.500000000000000,0.624207639878494,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{6,2}",32,20,19,16,inf,2.584962500721156,1.000000000000000,1.630929753571457,0.630929753571457,1.292481250360578,0.500000000000000,1.113282752559378,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.500000000000000,1.000000000000000,0.972858797500600,1.000000000000000,0.978929892109677,0.935846763908367,0.898488484100114,1.000000000000000,1.000000000000000,0.942950337715162,0.900400106917210,0.865905064699241,0.836537464043938,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
