genus,partitions,pairs,dominance_comparable,incomparable,crossing_pairs,cycles,closest_approach
1,1,0,0,0,0,0,inf
2,2,1,1,0,0,0,inf
14,82211,5522,1.0,16.0,-0.1936251426,1
14,82211,5441,1.0,16.0,-0.0585214177,1
14,82211,5432,1.0,20.0,-0.3927482132,1
14,82211,5333,1.0,22.0,-0.5062072555,1
14,82211,4442,1.0,22.0,-0.4791107191,1
14,82211,4433,1.0,24.0,-0.5930613316,1
14,821111,77,4.0,-26.0,2.2439126320,0
14,821111,761,3.0,-14.0,1.6044987119,0
14,821111,752,3.0,-6.0,1.3038629472,0
14,821111,7511,2.0,-4.0,0.9992019363,0
14,821111,743,3.0,-2.0,1.2197062645,0
14,821111,7421,2.0,2.0,0.7598720532,1
14,821111,74111,1.0,4.0,0.4052867454,1
14,821111,7331,2.0,4.0,0.6969106708,1
14,821111,7322,2.0,6.0,0.5233559276,1
14,821111,73211,1.0,8.0,0.0880982503,1
14,821111,72221,1.0,10.0,-0.0994118256,1
14,821111,662,3.0,-4.0,1.3028683220,0
14,821111,6611,2.0,-2.0,0.9976560446,0
14,821111,653,3.0,2.0,1.2170862781,1
14,821111,6521,2.0,6.0,0.7079069939,1
14,821111,65111,1.0,8.0,0.3004813308,1
14,821111,644,3.0,4.0,1.1985905617,1
14,821111,6431,2.0,10.0,0.5403484030,1
14,821111,6422,2.0,12.0,0.3350062987,1
14,821111,64211,1.0,14.0,-0.1234124951,1
14,821111,6332,2.0,14.0,0.2274261232,1
14,821111,63311,1.0,16.0,-0.2360925866,1
14,821111,63221,1.0,18.0,-0.4242152160,1
14,821111,62222,1.0,20.0,-0.5961357667,1
14,821111,554,3.0,6.0,1.1772332227,1
14,821111,5531,2.0,12.0,0.4787698335,1
14,821111,5522,2.0,14.0,0.2685904343,1
14,821111,55211,1.0,16.0,-0.1936251426,1
14,821111,5441,2.0,14.0,0.4014303853,1
14,821111,5432,2.0,18.0,0.0765480587,1
14,821111,54311,1.0,20.0,-0.3927482132,1
14,821111,54221,1.0,22.0,-0.5820259113,1
14,821111,5333,2.0,20.0,-0.0353466212,1
14,821111,53321,1.0,24.0,-0.6929596728,1
14,821111,53222,1.0,26.0,-0.8654249119,1
14,821111,4442,2.0,20.0,-0.0070466624,1
14,821111,44411,1.0,22.0,-0.4791107191,1
14,821111,4433,2.0,22.0,-0.1200890432,1
14,821111,44321,1.0,26.0,-0.7803716262,1
14,821111,44222,1.0,28.0,-0.9532742996,1
14,821111,43331,1.0,28.0,-0.8923220262,1
14,821111,43322,1.0,30.0,-1.0651743815,1
14,821111,33332,1.0,32.0,-1.1775673464,1
14,8111111,77,5.0,-28.0,2.5223017755,0
14,8111111,761,4.0,-16.0,1.8954396741,0
14,8111111,752,4.0,-8.0,1.6124228919,0
14,8111111,7511,3.0,-6.0,1.3038629472,0
14,8111111,743,4.0,-4.0,1.5358226944,0
14,8111111,7421,3.0,0.0,1.0793571355,0
14,8111111,74111,2.0,2.0,0.7598720532,1
14,8111111,7331,3.0,2.0,1.0396305794,1
14,8111111,7322,3.0,4.0,0.9083153167,1
14,8111111,73211,2.0,6.0,0.5233559276,1
14,8111111,731111,1.0,8.0,0.0880982503,1
14,8111111,72221,2.0,8.0,0.3453678574,1
14,8111111,722111,1.0,10.0,-0.0994118256,1
14,8111111,662,4.0,-6.0,1.6117751721,0
14,8111111,6611,3.0,-4.0,1.3028683220,0
14,8111111,653,4.0,0.0,1.5336697195,0
14,8111111,6521,3.0,4.0,1.0698173209,1
14,8111111,65111,2.0,6.0,0.7079069939,1
14,8111111,644,4.0,2.0,1.5221748868,1
14,8111111,6431,3.0,8.0,0.9529493047,1
14,8111111,6422,3.0,10.0,0.7683868537,1
14,8111111,64211,2.0,12.0,0.3350062987,1
14,8111111,641111,1.0,14.0,-0.1234124951,1
14,8111111,6332,3.0,12.0,0.6720159511,1
14,8111111,63311,2.0,14.0,0.2274261232,1
14,8111111,63221,2.0,16.0,0.0335205746,1
14,8111111,632111,1.0,18.0,-0.4242152160,1
14,8111111,62222,2.0,18.0,-0.1496030263,1
14,8111111,622211,1.0,20.0,-0.5961357667,1
14,8111111,554,4.0,4.0,1.5178482011,1
14,8111111,5531,3.0,10.0,0.9034404732,1
14,8111111,5522,3.0,12.0,0.7098358350,1
14,8111111,55211,2.0,14.0,0.2685904343,1
14,8111111,551111,1.0,16.0,-0.1936251426,1
14,8111111,5441,3.0,12.0,0.8375536874,1
14,8111111,5432,3.0,16.0,0.5325305603,1
14,8111111,54311,2.0,18.0,0.0765480587,1
14,8111111,54221,2.0,20.0,-0.1210517237,1
14,8111111,542111,1.0,22.0,-0.5820259113,1
14,8111111,5333,3.0,18.0,0.4256780899,1
14,8111111,53321,2.0,22.0,-0.2312482242,1
14,8111111,533111,1.0,24.0,-0.6929596728,1
14,8111111,53222,2.0,24.0,-0.4164284426,1
14,8111111,532211,1.0,26.0,-0.8654249119,1
14,8111111,522221,1.0,28.0,-1.0303339380,1
14,8111111,4442,3.0,18.0,0.4538200651,1
14,8111111,44411,2.0,20.0,-0.0070466624,1
14,8111111,4433,3.0,20.0,0.3447491525,1
14,8111111,44321,2.0,24.0,-0.3171533768,1
14,8111111,443111,1.0,26.0,-0.7803716262,1
14,8111111,44222,2.0,26.0,-0.5032764152,1
14,8111111,442211,1.0,28.0,-0.9532742996,1
14,8111111,43331,2.0,26.0,-0.4289317538,1
14,8111111,43322,2.0,28.0,-0.6146329045,1
14,8111111,433211,1.0,30.0,-1.0651743815,1
14,8111111,432221,1.0,32.0,-1.2309266412,1
14,8111111,422222,1.0,34.0,-1.3931247754,1
14,8111111,33332,2.0,30.0,-0.7267072211,1
14,8111111,333311,1.0,32.0,-1.1775673464,1
14,8111111,333221,1.0,34.0,-1.3438465694,1
14,8111111,332222,1.0,36.0,-1.5066660416,1
14,7511,743,1.0,2.0,0.2618541066,1
14,7511,662,1.0,0.0,0.3195078575,0
14,7511,653,1.0,6.0,0.1393278729,1
14,7511,644,1.0,8.0,0.0568334750,1
14,7511,554,1.0,10.0,-0.0134051055,1
14,743,662,0.0,-2.0,0.1642403128,0
14,743,6611,-1.0,0.0,-0.2947892265,0
14,7421,662,1.0,-6.0,0.6001821798,0
14,7421,6611,0.0,-4.0,0.3314512308,0
14,7421,653,1.0,0.0,0.4597171453,0
14,7421,644,1.0,2.0,0.4365234693,1
14,7421,554,1.0,4.0,0.3966581618,1
14,74111,7331,1.0,0.0,0.2963641297,0
14,74111,7322,1.0,2.0,0.1650962756,1
14,74111,662,2.0,-8.0,0.8844069162,0
14,74111,6611,1.0,-6.0,0.6001821798,0
14,74111,653,2.0,-2.0,0.7735605176,0
14,74111,6521,1.0,2.0,0.3051380352,1
14,74111,644,2.0,0.0,0.7611066176,0
14,74111,6431,1.0,6.0,0.1393278729,1
14,74111,6422,1.0,8.0,-0.0504657607,1
14,74111,6332,1.0,10.0,-0.1615215334,1
14,74111,554,2.0,2.0,0.7579862252,1
14,74111,5531,1.0,8.0,0.0704654623,1
14,74111,5522,1.0,10.0,-0.1214883121,1
14,74111,5441,1.0,10.0,-0.0134051055,1
14,74111,5432,1.0,14.0,-0.3198445664,1
14,74111,5333,1.0,16.0,-0.4328327104,1
14,74111,4442,1.0,16.0,-0.4075030840,1
14,74111,4433,1.0,18.0,-0.5208155568,1
14,7331,662,1.0,-8.0,0.7066478047,0
14,7331,6611,0.0,-6.0,0.4445947477,0
14,7331,653,1.0,-2.0,0.5352857086,0
14,7331,6521,0.0,2.0,0.0364548221,1
14,7331,65111,-1.0,4.0,-0.2964704232,0
14,7331,644,1.0,0.0,0.5057560137,0
14,7331,554,1.0,2.0,0.4962626308,1
14,7322,662,1.0,-10.0,0.8761087780,0
14,7322,6611,0.0,-8.0,0.6117354103,0
14,7322,653,1.0,-4.0,0.7004471094,0
14,7322,6521,0.0,0.0,0.2407538923,0
14,7322,65111,-1.0,2.0,-0.2278960399,0
14,7322,644,1.0,-2.0,0.6652685265,0
14,7322,6431,0.0,4.0,0.0344288622,1
14,7322,554,1.0,0.0,0.6578284361,0
14,7322,5531,0.0,6.0,-0.0362144387,1
14,7322,5441,0.0,8.0,-0.1307472425,1
14,73211,662,2.0,-12.0,1.1520720807,0
14,73211,6611,1.0,-10.0,0.8761087780,0
14,73211,653,2.0,-6.0,0.9994178653,0
14,73211,6521,1.0,-2.0,0.5352857086,0
14,73211,65111,0.0,0.0,0.2407538923,0
14,73211,644,2.0,-4.0,0.9710334757,0
14,73211,6431,1.0,2.0,0.4365234693,1
14,73211,6422,1.0,4.0,0.2450144948,1
14,73211,6332,1.0,6.0,0.1393278729,1
14,73211,554,2.0,-2.0,0.9656412542,0
14,73211,5531,1.0,4.0,0.3966581618,1
14,73211,5522,1.0,6.0,0.1820129734,1
14,73211,5441,1.0,6.0,0.3249847840,1
14,73211,5432,1.0,10.0,-0.0134051055,1
14,73211,5333,1.0,12.0,-0.1276951419,1
14,73211,4442,1.0,12.0,-0.0988004648,1
14,73211,4433,1.0,14.0,-0.2143608169,1
14,731111,72221,1.0,0.0,0.2332239775,0
14,731111,662,3.0,-14.0,1.4371287958,0
14,731111,6611,2.0,-12.0,1.1520720807,0
14,731111,653,3.0,-8.0,1.3039683360,0
14,731111,6521,2.0,-4.0,0.8386527651,0
14,731111,65111,1.0,-2.0,0.5352857086,0
14,731111,644,3.0,-6.0,1.2805253234,0
14,731111,6431,2.0,0.0,0.7611066176,0
14,731111,6422,2.0,2.0,0.6294034896,1
14,731111,64211,1.0,4.0,0.2450144948,1
14,731111,6332,2.0,4.0,0.5663058659,1
14,731111,63311,1.0,6.0,0.1393278729,1
14,731111,63221,1.0,8.0,-0.0504657607,1
14,731111,62222,1.0,10.0,-0.2260458009,1
14,731111,554,3.0,-4.0,1.2764674204,0
14,731111,5531,2.0,2.0,0.7579862252,1
14,731111,5522,2.0,4.0,0.5995221410,1
14,731111,55211,1.0,6.0,0.1820129734,1
14,731111,5441,2.0,4.0,0.7262399939,1
14,731111,5432,2.0,8.0,0.4426134842,1
14,731111,54311,1.0,10.0,-0.0134051055,1
14,731111,54221,1.0,12.0,-0.2080622496,1
14,731111,5333,2.0,10.0,0.3375448223,1
14,731111,53321,1.0,14.0,-0.3198445664,1
14,731111,53222,1.0,16.0,-0.4967262223,1
14,731111,4442,2.0,10.0,0.3658251538,1
14,731111,44411,1.0,12.0,-0.0988004648,1
14,731111,4433,2.0,12.0,0.2563809732,1
14,731111,44321,1.0,16.0,-0.4075030840,1
14,731111,44222,1.0,18.0,-0.5848267905,1
14,731111,43331,1.0,18.0,-0.5208155568,1
14,731111,43322,1.0,20.0,-0.6983003124,1
14,731111,33332,1.0,22.0,-0.8123591481,1
14,72221,662,2.0,-14.0,1.3215688167,0
14,72221,6611,1.0,-12.0,1.0455910315,0
14,72221,653,2.0,-8.0,1.1629759315,0
14,72221,6521,1.0,-4.0,0.7004471094,0
14,72221,65111,0.0,-2.0,0.4092616233,0
14,72221,644,2.0,-6.0,1.1302636391,0
14,72221,6431,1.0,0.0,0.5924295871,0
14,72221,6422,1.0,2.0,0.4365234693,1
14,72221,64211,0.0,4.0,0.0344288622,1
14,72221,641111,-1.0,6.0,-0.2650052240,0
14,72221,6332,1.0,4.0,0.3433612354,1
14,72221,63311,0.0,6.0,-0.1089290396,1
14,72221,554,2.0,-4.0,1.1230957482,0
14,72221,5531,1.0,2.0,0.5853823652,1
14,72221,5522,1.0,4.0,0.3966581618,1
14,72221,55211,0.0,6.0,-0.0362144387,1
14,72221,551111,-1.0,8.0,-0.3345123109,0
14,72221,5441,1.0,4.0,0.5389664451,1
14,72221,5432,1.0,8.0,0.2044791644,1
14,72221,54311,0.0,10.0,-0.2705218937,1
14,72221,5333,1.0,10.0,0.0848688297,1
14,72221,4442,1.0,10.0,0.1213574284,1
14,72221,44411,0.0,12.0,-0.3605674476,1
14,72221,4433,1.0,12.0,-0.0003242034,1
14,722111,662,3.0,-16.0,1.6054772975,0
14,722111,6611,2.0,-14.0,1.3215688167,0
14,722111,653,3.0,-10.0,1.4641263933,0
14,722111,6521,2.0,-6.0,0.9994178653,0
14,722111,65111,1.0,-4.0,0.7004471094,0
14,722111,644,3.0,-8.0,1.4363109378,0
14,722111,6431,2.0,-2.0,0.9049950815,0
14,722111,6422,2.0,0.0,0.7611066176,0
14,722111,64211,1.0,2.0,0.4365234693,1
14,722111,641111,0.0,4.0,0.0344288622,1
14,722111,6332,2.0,2.0,0.7178016575,1
14,722111,63311,1.0,4.0,0.3433612354,1
14,722111,63221,1.0,6.0,0.1393278729,1
14,722111,62222,1.0,8.0,-0.0504657607,1
14,722111,554,3.0,-6.0,1.4307709635,0
14,722111,5531,2.0,0.0,0.9020901800,0
14,722111,5522,2.0,2.0,0.7579862252,1
14,722111,55211,1.0,4.0,0.3966581618,1
14,722111,551111,0.0,6.0,-0.0362144387,1
14,722111,5441,2.0,2.0,0.8868626228,1
14,722111,5432,2.0,6.0,0.6375774691,1
14,722111,54311,1.0,8.0,0.2044791644,1
14,722111,54221,1.0,10.0,-0.0134051055,1
14,722111,5333,2.0,8.0,0.5375524699,1
14,722111,53321,1.0,12.0,-0.1276951419,1
14,722111,53222,1.0,14.0,-0.3198445664,1
14,722111,4442,2.0,8.0,0.5703210233,1
14,722111,44411,1.0,10.0,0.1213574284,1
14,722111,4433,2.0,10.0,0.4622944012,1
14,722111,44321,1.0,14.0,-0.2143608169,1
14,722111,44222,1.0,16.0,-0.4075030840,1
14,722111,43331,1.0,16.0,-0.3297582693,1
14,722111,43322,1.0,18.0,-0.5208155568,1
14,722111,33332,1.0,20.0,-0.6347979694,1
14,7211111,662,4.0,-18.0,1.8960378105,0
14,7211111,6611,3.0,-16.0,1.6054772975,0
14,7211111,653,4.0,-12.0,1.7692839068,0
14,7211111,6521,3.0,-8.0,1.3039683360,0
14,7211111,65111,2.0,-6.0,0.9994178653,0
14,7211111,644,4.0,-10.0,1.7452532162,0
14,7211111,6431,3.0,-4.0,1.2197255044,0
14,7211111,6422,3.0,-2.0,1.0793630131,0
14,7211111,64211,2.0,0.0,0.7611066176,0
14,7211111,641111,1.0,2.0,0.4365234693,1
14,7211111,6332,3.0,0.0,1.0400959935,0
14,7211111,63311,2.0,2.0,0.7178016575,1
14,7211111,63221,2.0,4.0,0.5663058659,1
14,7211111,632111,1.0,6.0,0.1393278729,1
14,7211111,62222,2.0,6.0,0.3959489475,1
14,7211111,622211,1.0,8.0,-0.0504657607,1
14,7211111,554,4.0,-8.0,1.7407851502,0
14,7211111,5531,3.0,-2.0,1.2174298897,0
14,7211111,5522,3.0,0.0,1.0781419787,0
14,7211111,55211,2.0,2.0,0.7579862252,1
14,7211111,551111,1.0,4.0,0.3966581618,1
14,7211111,5441,3.0,0.0,1.2047304309,0
14,7211111,5432,3.0,4.0,1.0190433985,1
14,7211111,54311,2.0,6.0,0.6375774691,1
14,7211111,54221,2.0,8.0,0.4426134842,1
14,7211111,542111,1.0,10.0,-0.0134051055,1
14,7211111,5333,3.0,6.0,0.9494407280,1
14,7211111,53321,2.0,10.0,0.3375448223,1
14,7211111,533111,1.0,12.0,-0.1276951419,1
14,7211111,53222,2.0,12.0,0.1434514745,1
14,7211111,532211,1.0,14.0,-0.3198445664,1
14,7211111,522221,1.0,16.0,-0.4967262223,1
14,7211111,4442,3.0,6.0,0.9782204584,1
14,7211111,44411,2.0,8.0,0.5703210233,1
14,7211111,4433,3.0,8.0,0.8922363626,1
14,7211111,44321,2.0,12.0,0.2563809732,1
14,7211111,443111,1.0,14.0,-0.2143608169,1
14,7211111,44222,2.0,14.0,0.0587855027,1
14,7211111,442211,1.0,16.0,-0.4075030840,1
14,7211111,43331,2.0,14.0,0.1448413681,1
14,7211111,43322,2.0,16.0,-0.0525762974,1
14,7211111,433211,1.0,18.0,-0.5208155568,1
14,7211111,432221,1.0,20.0,-0.6983003124,1
14,7211111,422222,1.0,22.0,-0.8686230862,1
14,7211111,33332,2.0,18.0,-0.1653189544,1
14,7211111,333311,1.0,20.0,-0.6347979694,1
14,7211111,333221,1.0,22.0,-0.8123591481,1
14,7211111,332222,1.0,24.0,-0.9831973101,1
14,71111111,662,5.0,-20.0,2.1919763902,0
14,71111111,6611,4.0,-18.0,1.8960378105,0
14,71111111,653,5.0,-14.0,2.0774138460,0
14,71111111,6521,4.0,-10.0,1.6124834071,0
14,71111111,65111,3.0,-8.0,1.3039683360,0
14,71111111,644,5.0,-12.0,2.0563337083,0
14,71111111,6431,4.0,-6.0,1.5358357040,0
14,71111111,6422,4.0,-4.0,1.3980736881,0
14,71111111,64211,3.0,-2.0,1.0793630131,0
14,71111111,641111,2.0,0.0,0.7611066176,0
14,71111111,6332,4.0,-2.0,1.3596487240,0
14,71111111,63311,3.0,0.0,1.0400959935,0
14,71111111,63221,3.0,2.0,0.9242949060,1
14,71111111,632111,2.0,4.0,0.5663058659,1
14,71111111,6311111,1.0,6.0,0.1393278729,1
14,71111111,62222,3.0,4.0,0.7989682258,1
14,71111111,622211,2.0,6.0,0.3959489475,1
14,71111111,6221111,1.0,8.0,-0.0504657607,1
14,71111111,554,5.0,-10.0,2.0525937174,0
14,71111111,5531,4.0,-4.0,1.5338754049,0
14,71111111,5522,4.0,-2.0,1.3969924408,0
14,71111111,55211,3.0,0.0,1.0781419787,0
14,71111111,551111,2.0,2.0,0.7579862252,1
14,71111111,5441,4.0,-2.0,1.5223536566,0
14,71111111,5432,4.0,2.0,1.3532280257,1
14,71111111,54311,3.0,4.0,1.0190433985,1
14,71111111,54221,3.0,6.0,0.8597629054,1
14,71111111,542111,2.0,8.0,0.4426134842,1
14,71111111,5411111,1.0,10.0,-0.0134051055,1
14,71111111,5333,4.0,4.0,1.3144778870,1
14,71111111,53321,3.0,8.0,0.7742613481,1
14,71111111,533111,2.0,10.0,0.3375448223,1
14,71111111,53222,3.0,10.0,0.5930854043,1
14,71111111,532211,2.0,12.0,0.1434514745,1
14,71111111,5321111,1.0,14.0,-0.3198445664,1
14,71111111,522221,2.0,14.0,-0.0422974367,1
14,71111111,5222111,1.0,16.0,-0.4967262223,1
14,71111111,4442,4.0,4.0,1.3402800137,1
14,71111111,44411,3.0,6.0,0.9782204584,1
14,71111111,4433,4.0,6.0,1.2830921134,1
14,71111111,44321,3.0,10.0,0.7045299411,1
14,71111111,443111,2.0,12.0,0.2563809732,1
14,71111111,44222,3.0,12.0,0.5154738324,1
14,71111111,442211,2.0,14.0,0.0587855027,1
14,71111111,4421111,1.0,16.0,-0.4075030840,1
14,71111111,43331,3.0,12.0,0.6026650186,1
14,71111111,43322,3.0,14.0,0.4101521017,1
14,71111111,433211,2.0,16.0,-0.0525762974,1
14,71111111,4331111,1.0,18.0,-0.5208155568,1
14,71111111,432221,2.0,18.0,-0.2409609810,1
14,71111111,4322111,1.0,20.0,-0.6983003124,1
14,71111111,422222,2.0,20.0,-0.4223253574,1
14,71111111,4222211,1.0,22.0,-0.8686230862,1
14,71111111,33332,3.0,16.0,0.3018796435,1
14,71111111,333311,2.0,18.0,-0.1653189544,1
14,71111111,333221,2.0,20.0,-0.3539340164,1
14,71111111,3332111,1.0,22.0,-0.8123591481,1
14,71111111,332222,2.0,22.0,-0.5359201521,1
14,71111111,3322211,1.0,24.0,-0.9831973101,1
14,71111111,3222221,1.0,26.0,-1.1506884901,1
14,71111111,2222222,1.0,28.0,-1.3165972596,1
14,6611,653,1.0,4.0,0.1980674677,1
14,6611,644,1.0,6.0,0.1163654324,1
14,6611,554,1.0,8.0,0.0460983279,1
14,6521,644,1.0,-2.0,0.4461649867,0
14,6521,554,1.0,0.0,0.4439739707,0
14,65111,644,2.0,-4.0,0.7628170019,0
14,65111,6431,1.0,2.0,0.2618541066,1
14,65111,6422,1.0,4.0,0.0789990017,1
14,65111,6332,1.0,6.0,-0.0350069516,1
14,65111,554,2.0,-2.0,0.7612470390,0
14,65111,5531,1.0,4.0,0.1980674677,1
14,65111,5522,1.0,6.0,0.0080001812,1
14,65111,5441,1.0,6.0,0.1163654324,1
14,65111,5432,1.0,10.0,-0.1930277062,1
14,65111,5333,1.0,12.0,-0.3080608680,1
14,65111,4442,1.0,12.0,-0.2811331428,1
14,65111,4433,1.0,14.0,-0.3962649416,1
14,6431,554,1.0,-4.0,0.5376139324,0
14,6422,554,1.0,-6.0,0.7037404315,0
14,6422,5531,0.0,0.0,0.1535031893,0
14,6422,5441,0.0,2.0,0.0916900195,1
14,64211,6332,1.0,0.0,0.2963641297,0
14,64211,554,2.0,-8.0,1.0011354270,0
14,64211,5531,1.0,-2.0,0.4602598268,0
14,64211,5522,1.0,0.0,0.3189601952,0
14,64211,5441,1.0,0.0,0.4439739707,0
14,64211,5432,1.0,4.0,0.1980674677,1
14,64211,5333,1.0,6.0,0.0883646065,1
14,64211,4442,1.0,6.0,0.1163654324,1
14,64211,4433,1.0,8.0,0.0021925552,1
14,641111,6332,2.0,-2.0,0.6116884279,0
14,641111,63311,1.0,0.0,0.2963641297,0
14,641111,63221,1.0,2.0,0.1650962756,1
14,641111,62222,1.0,4.0,-0.0166184606,1
14,641111,554,3.0,-10.0,1.3049629611,0
14,641111,5531,2.0,-4.0,0.7738236022,0
14,641111,5522,2.0,-2.0,0.6384990272,0
14,641111,55211,1.0,0.0,0.3189601952,0
14,641111,5441,2.0,-2.0,0.7612470390,0
14,641111,5432,2.0,2.0,0.6012504958,1
14,641111,54311,1.0,4.0,0.1980674677,1
14,641111,54221,1.0,6.0,0.0080001812,1
14,641111,5333,2.0,4.0,0.5317925834,1
14,641111,53321,1.0,8.0,-0.1049634627,1
14,641111,53222,1.0,10.0,-0.2868174924,1
14,641111,4442,2.0,4.0,0.5548796153,1
14,641111,44411,1.0,6.0,0.1163654324,1
14,641111,4433,2.0,6.0,0.4619444293,1
14,641111,44321,1.0,10.0,-0.1930277062,1
14,641111,44222,1.0,12.0,-0.3747323694,1
14,641111,43331,1.0,12.0,-0.3080608680,1
14,641111,43322,1.0,14.0,-0.4901502102,1
14,641111,33332,1.0,16.0,-0.6059346701,1
14,6332,554,1.0,-8.0,0.7995664122,0
14,6332,5531,0.0,-2.0,0.2467278428,0
14,6332,5522,0.0,0.0,0.0776445436,0
14,6332,55211,-1.0,2.0,-0.2964663511,0
14,6332,551111,-2.0,4.0,-0.6118906885,0
14,6332,5441,0.0,0.0,0.2025316817,0
14,63311,554,2.0,-10.0,1.0885957693,0
14,63311,5531,1.0,-4.0,0.5376139324,0
14,63311,5522,1.0,-2.0,0.3744430885,0
14,63311,55211,0.0,0.0,0.0776445436,0
14,63311,551111,-1.0,2.0,-0.2964663511,0
14,63311,5441,1.0,-2.0,0.5066196546,0
14,63311,5432,1.0,2.0,0.2941661631,1
14,63311,5333,1.0,4.0,0.1980674677,1
14,63311,4442,1.0,4.0,0.2268368540,1
14,63311,4433,1.0,6.0,0.1163654324,1
14,63221,554,2.0,-12.0,1.2559166378,0
14,63221,5531,1.0,-6.0,0.7037404315,0
14,63221,5522,1.0,-4.0,0.5376139324,0
14,63221,55211,0.0,-2.0,0.2467278428,0
14,63221,551111,-1.0,0.0,-0.2278959056,0
14,63221,5441,1.0,-4.0,0.6667706701,0
14,63221,5432,1.0,0.0,0.4439739707,0
14,63221,54311,0.0,2.0,0.0916900195,1
14,63221,5333,1.0,2.0,0.3870341140,1
14,63221,4442,1.0,2.0,0.4221920161,1
14,63221,44411,0.0,4.0,0.0004267903,1
14,63221,4433,1.0,4.0,0.3256395921,1
14,632111,62222,1.0,0.0,0.2332239775,0
14,632111,554,3.0,-14.0,1.5498200387,0
14,632111,5531,2.0,-8.0,1.0011354270,0
14,632111,5522,2.0,-6.0,0.8396885812,0
14,632111,55211,1.0,-4.0,0.5376139324,0
14,632111,551111,0.0,-2.0,0.2467278428,0
14,632111,5441,2.0,-6.0,0.9718971166,0
14,632111,5432,2.0,-2.0,0.7612470390,0
14,632111,54311,1.0,0.0,0.4439739707,0
14,632111,54221,1.0,2.0,0.2941661631,1
14,632111,5333,2.0,0.0,0.7205881360,0
14,632111,53321,1.0,4.0,0.1980674677,1
14,632111,53222,1.0,6.0,0.0080001812,1
14,632111,4442,2.0,0.0,0.7516543993,0
14,632111,44411,1.0,2.0,0.4221920161,1
14,632111,4433,2.0,2.0,0.7110082185,1
14,632111,44321,1.0,6.0,0.1163654324,1
14,632111,44222,1.0,8.0,-0.0792665569,1
14,632111,43331,1.0,8.0,0.0021925552,1
14,632111,43322,1.0,10.0,-0.1930277062,1
14,632111,33332,1.0,12.0,-0.3080608680,1
14,6311111,62222,2.0,-2.0,0.5358060914,0
14,6311111,622211,1.0,0.0,0.2332239775,0
14,6311111,554,4.0,-16.0,1.8487913593,0
14,6311111,5531,3.0,-10.0,1.3049629611,0
14,6311111,5522,3.0,-8.0,1.1483555630,0
14,6311111,55211,2.0,-6.0,0.8396885812,0
14,6311111,551111,1.0,-4.0,0.5376139324,0
14,6311111,5441,3.0,-8.0,1.2810848514,0
14,6311111,5432,3.0,-4.0,1.0794648888,0
14,6311111,54311,2.0,-2.0,0.7612470390,0
14,6311111,54221,2.0,0.0,0.6333999304,0
14,6311111,542111,1.0,2.0,0.2941661631,1
14,6311111,5333,3.0,-2.0,1.0401408664,0
14,6311111,53321,2.0,2.0,0.6012504958,1
14,6311111,533111,1.0,4.0,0.1980674677,1
14,6311111,53222,2.0,4.0,0.4514831339,1
14,6311111,532211,1.0,6.0,0.0080001812,1
14,6311111,522221,1.0,8.0,-0.1717993841,1
14,6311111,4442,3.0,-2.0,1.0707276115,0
14,6311111,44411,2.0,0.0,0.7516543993,0
14,6311111,4433,3.0,0.0,1.0344991151,0
14,6311111,44321,2.0,4.0,0.5548796153,1
14,6311111,443111,1.0,6.0,0.1163654324,1
14,6311111,44222,2.0,6.0,0.3776014800,1
14,6311111,442211,1.0,8.0,-0.0792665569,1
14,6311111,43331,2.0,6.0,0.4619444293,1
14,6311111,43322,2.0,8.0,0.2732397878,1
14,6311111,433211,1.0,10.0,-0.1930277062,1
14,6311111,432221,1.0,12.0,-0.3747323694,1
14,6311111,422222,1.0,14.0,-0.5497603996,1
14,6311111,33332,2.0,10.0,0.1635122152,1
14,6311111,333311,1.0,12.0,-0.3080608680,1
14,6311111,333221,1.0,14.0,-0.4901502102,1
14,6311111,332222,1.0,16.0,-0.6656561133,1
14,62222,554,2.0,-14.0,1.4238164975,0
14,62222,5531,1.0,-8.0,0.8711214329,0
14,62222,5522,1.0,-6.0,0.7037404315,0
14,62222,55211,0.0,-4.0,0.4161018814,0
14,62222,551111,-1.0,-2.0,-0.0421487839,1
14,62222,5441,1.0,-6.0,0.8302219046,0
14,62222,5432,1.0,-2.0,0.5929891152,0
14,62222,54311,0.0,0.0,0.2845287097,0
14,62222,54221,0.0,2.0,0.0916900195,1
14,62222,542111,-1.0,4.0,-0.2335886585,0
14,62222,5411111,-2.0,6.0,-0.5372429121,0
14,62222,5333,1.0,0.0,0.5341734615,0
14,62222,53321,0.0,4.0,-0.0495400173,1
14,62222,533111,-1.0,6.0,-0.3313117109,0
14,62222,4442,1.0,0.0,0.5746979513,0
14,62222,44411,0.0,2.0,0.2417917069,1
14,62222,4433,1.0,2.0,0.5157284031,1
14,62222,44321,0.0,6.0,-0.1404959551,1
14,62222,443111,-1.0,8.0,-0.4172992244,0
14,62222,43331,0.0,8.0,-0.2713142092,1
14,622211,554,3.0,-16.0,1.7158545295,0
14,622211,5531,2.0,-10.0,1.1653681254,0
14,622211,5522,2.0,-8.0,1.0011354270,0
14,622211,55211,1.0,-6.0,0.7037404315,0
14,622211,551111,0.0,-4.0,0.4161018814,0
14,622211,5441,2.0,-8.0,1.1315754691,0
14,622211,5432,2.0,-4.0,0.9053524103,0
14,622211,54311,1.0,-2.0,0.5929891152,0
